gene_id	gene_symbol	gene_type	chrom	start	end	onco_gene_type	oncokb_flag	cosmic_flag
ENSG00000101972.19	STAG2	protein_coding	X	123960211	124422664	TSG	1	1
ENSG00000183918.17	SH2D1A	protein_coding	X	124227867	124373197	TSG	1	0
ENSG00000198354.7	DCAF12L2	protein_coding	X	126163498	126166289		0	1
ENSG00000102038.16	SMARCA1	protein_coding	X	129446500	129523500	ONCOGENE_AND_TSG	1	0
ENSG00000085185.16	BCORL1	protein_coding	X	129981106	130058071	oncogene, TSG	1	1
ENSG00000102034.17	ELF4	protein_coding	X	130063954	130110716	oncogene, TSG, fusion	1	1
ENSG00000147257.15	GPC3	protein_coding	X	133535744	133985594	oncogene, TSG	1	1
ENSG00000156531.17	PHF6	protein_coding	X	134373311	134428791	TSG	1	1
ENSG00000156920.11	ADGRG4	protein_coding	X	136300962	136416890	INSUFFICIENT_EVIDENCE	1	0
ENSG00000067842.18	ATP2B3	protein_coding	X	153517641	153582939	TSG	1	1
ENSG00000262919.8	CCNQ	protein_coding	X	153587924	153600045	TSG	1	0
ENSG00000130829.18	DUSP9	protein_coding	X	153642491	153651326		1	0
ENSG00000196924.19	FLNA	protein_coding	X	154348523	154374634		0	1
ENSG00000147403.18	RPL10	protein_coding	X	154389954	154409168	TSG	1	1
ENSG00000071553.18	ATP6AP1	protein_coding	X	154428632	154436516	INSUFFICIENT_EVIDENCE	1	0
ENSG00000214827.11	MTCP1	protein_coding	X	155064033	155147937	oncogene, fusion	1	1
ENSG00000205755.12_PAR_Y	CRLF2	protein_coding	Y	1187548	1212723	oncogene, fusion	1	1
ENSG00000169093.16_PAR_Y	ASMTL	protein_coding	Y	1403138	1453762		1	0
ENSG00000182162.11_PAR_Y	P2RY8	protein_coding	Y	1462580	1537185	oncogene, fusion	1	1
ENSG00000012817.16	KDM5D	protein_coding	Y	19703864	19744939	ONCOGENE_AND_TSG	1	0
