gene_symbol	CHRO	BASESTART	BASESTOP	ENSEMBLGENEID	ENTREZGENEID
ALOX15P1	17	6657718	6661382	NA	635
ALOX5	10	45374175	45446119	NA	931
ALOX5AP	13	30713477	30764428	NA	819
ALOXE3	17	8095899	8118916	NA	646
ALPI	2	232456111	232460745	NA	2358
ALPK1	4	112297342	112442608	NA	180
ALPK2	18	58481249	58628957	NA	128
ALPK3	15	84816679	84873482	NA	1232
ALPL	1	21509364	21578412	NA	749
ALPP	2	232378533	232382889	NA	2357
ALPPL2	2	232406841	232410714	NA	2358
ALS2	2	201700262	201781172	NA	2124
ALS2CL	3	46668994	46693704	NA	941
ALS2CR11	2	201487420	201619182	NA	265
ALS2CR12	2	201288270	201357398	NA	0
ALS2CR4	2	201623697	201642687	NA	2123
ALS2CR8	2	202917875	202983985	NA	2133
ALX1	12	85280255	85301783	NA	1235
ALX3	1	110060374	110070700	NA	1424
ALX4	11	44260727	44310166	NA	115
ALYREF	17	81887834	81891586	NA	1209
AMAC1	17	35193269	35194390	NA	853
AMAC1L2	8	11331018	11332165	NA	671
AMACR	5	33986985	34008115	NA	844
AMBN	4	70592257	70607287	NA	1123
AMBP	9	114060127	114078472	NA	1455
AMBRA1	11	46396411	46594069	NA	117
AMD1	6	110814620	110895712	NA	178
AMDHD1	12	95943292	95968592	NA	164
AMDHD2	16	2520361	2530954	NA	604
AMELX	X	11293412	11300761	NA	671
AMELY	Y	6865917	6874027	NA	637
AMER1	X	64185116	64205744	NA	1074
AMER2	13	25161678	25172283	NA	1
AMER3	2	130755503	130768134	NA	1582
AMFR	16	56361451	56425538	NA	1015
AMH	19	2249113	2252073	NA	602
AMHR2	12	53423854	53431534	NA	992
AMICA1	11	118193726	118225094	NA	1486
AMIGO1	1	109506823	109509714	NA	1420
AMIGO2	12	47075706	47079951	NA	944
AMIGO3	3	49716833	49719805	NA	964
AMMECR1	X	110194185	110440233	NA	178
AMMECR1L	2	127861630	127885940	NA	1560
AMN	14	102922655	102930842	NA	1370
AMN1	12	31671136	31729174	NA	103
AMOT	X	112774876	112840815	NA	1445
AMOTL1	11	94768341	94876753	NA	1308
AMOTL2	3	134355344	134375417	NA	1610
AMPD1	1	114673098	114695618	NA	182
AMPD2	1	109619812	109632055	NA	1421
AMPD3	11	10450320	10507579	NA	10
AMPH	7	38383695	38631567	NA	109
AMT	3	49416777	49422678	NA	962
AMTN	4	70518571	70532743	NA	1123
AMY1A	1	103655518	103758689	NA	1376
AMY1B	1	103655702	103758688	NA	1376
AMY1C	1	103655680	103758688	NA	1376
AMY2A	1	103617331	103625780	NA	1375
AMY2B	1	103554643	103579534	NA	1375
AMZ1	7	2679521	2715436	NA	605
AMZ2	17	68248003	68257164	NA	1105
AMZ2P1	17	64966549	64975585	NA	1080
ANAPC1	2	111767636	111884164	NA	179
ANAPC10	4	144994574	145098541	NA	211
ANAPC11	17	81890789	81900533	NA	1209
ANAPC13	3	134477703	134486023	NA	201
ANAPC15	11	72109586	72112776	NA	1135
ANAPC16	10	72215999	72235860	NA	141
ANAPC1P1	2	86861824	86895042	NA	1247
ANAPC2	9	137174783	137188605	NA	1631
ANAPC4	4	25377225	25418498	NA	778
ANAPC5	12	121308244	121354209	NA	1510
ANAPC7	12	110372899	110403730	NA	1427
ANG	14	20684176	20694186	NA	742
ANGEL1	14	76787242	76812940	NA	146
ANGEL2	1	212992181	213015875	NA	2210
ANGPT1	8	107249481	107498026	NA	175
ANGPT2	8	6499650	6563263	NA	79
ANGPT4	20	872653	916317	NA	591
ANGPTL1	1	178849534	178871080	NA	1949
ANGPTL2	9	127087348	127122765	NA	1554
ANGPTL3	1	62597486	62606305	NA	1062
ANGPTL4	19	8364126	8374375	NA	648
ANGPTL5	11	101890673	101916522	NA	1362
ANGPTL6	19	10092336	10102749	NA	82
ANGPTL7	1	11189288	11195981	NA	670
ANHX	12	133218311	133235836	NA	1601
ANK1	8	41653224	41896762	NA	112
ANK2	4	112818082	113383740	NA	22
ANK3	10	60026297	60733526	NA	130
ANKAR	2	189674289	189761193	NA	2032
ANKDD1A	15	64911901	64958699	NA	1080
ANKDD1B	5	75611475	75671846	NA	145
ANKEF1	20	10034998	10056762	NA	661
ANKFN1	17	56153474	56482646	NA	126
ANKFY1	17	4163370	4263979	NA	9
ANKH	5	14704799	14871778	NA	87
ANKHD1	5	140401813	140539856	NA	25
ANKHD1-EIF4EBP3	5	140401813	140549578	NA	25
ANKIB1	7	92246233	92401384	NA	2
ANKK1	11	113387790	113400418	NA	1450
ANKLE1	19	17281644	17287646	NA	716
ANKLE2	12	132725666	132761888	NA	1597
ANKMY1	2	240479421	240561110	NA	302
ANKMY2	7	16599775	16645817	NA	711
ANKRA2	5	73552199	73565686	NA	1146
ANKRD1	10	90912099	90921275	NA	1278
ANKRD10	13	110878539	110915107	NA	1431
ANKRD11	16	89267620	89490561	NA	158
ANKRD12	18	9136752	9285985	NA	655
ANKRD13A	12	109999429	110039430	NA	1424
ANKRD13B	17	29593508	29614761	NA	810
ANKRD13C	1	70259001	70354734	NA	1121
ANKRD13D	11	67289290	67302484	NA	1098
ANKRD16	10	5861725	5889897	NA	629
ANKRD17	4	73074784	73258785	NA	142
ANKRD18A	9	38571363	38620363	NA	879
ANKRD18B	9	33524412	33573003	NA	1
ANKRD18DP	3	198057530	198080671	NA	2096
ANKRD19	9	92809610	92838458	NA	1293
ANKRD19P	9	92809610	92838457	NA	1293
ANKRD2	10	97572440	97583886	NA	1329
ANKRD20A1	9	66109846	67902394	NA	137
ANKRD20A11P	21	13943775	13980444	NA	691
ANKRD20A19P	13	23907283	23949315	NA	767
ANKRD20A2	9	40223284	67901633	NA	137
ANKRD20A3	9	40223318	67902847	NA	137
ANKRD20A4	9	64369562	64412691	NA	1076
ANKRD20A5	18	14179096	14185387	NA	693
ANKRD20A5P	18	14179096	14227050	NA	693
ANKRD20A8P	2	94760927	94857075	NA	163
ANKRD20A9P	13	18834402	18871969	NA	728
ANKRD22	10	88819901	88851975	NA	1262
ANKRD23	2	96837913	96844021	NA	1323
ANKRD24	19	4183353	4224814	NA	9
ANKRD26	10	27004115	27100498	NA	791
ANKRD26P1	16	46469336	46569097	NA	117
ANKRD26P3	13	19262799	19344973	NA	91
ANKRD27	19	32597000	32675196	NA	104
ANKRD28	3	15667235	15859546	NA	10
ANKRD29	18	23598925	23662885	NA	765
ANKRD30A	10	37125856	37232567	NA	868
ANKRD30B	18	14748239	14852738	NA	87
ANKRD30BL	2	132147590	132257969	NA	1593
ANKRD30BP2	21	13038165	13118250	NA	85
ANKRD30BP3	10	45154661	45186041	NA	929
ANKRD31	5	75068296	75236878	NA	144
ANKRD32	5	94618685	94695868	NA	1307
ANKRD33	12	51888008	51891721	NA	980
ANKRD33B	5	10564322	10657816	NA	83
ANKRD34A	1	145959440	145964582	NA	1698
ANKRD34B	5	80556754	80570485	NA	1199
ANKRD34C	15	79282803	79298239	NA	1189
ANKRD35	1	145866559	145885866	NA	212
ANKRD36	2	97113495	97264520	NA	1326
ANKRD36B	2	97504797	97589965	NA	20
ANKRD36BP1	1	168245580	168247430	NA	1868
ANKRD36BP2	2	88765901	88806595	NA	1262
ANKRD37	4	185396685	185400237	NA	1999
ANKRD39	2	96847986	96858019	NA	1323
ANKRD40	17	50693189	50707909	NA	971
ANKRD42	11	83193738	83256099	NA	1219
ANKRD43	5	132814194	132815339	NA	1598
ANKRD44	2	196986661	197310797	NA	32
ANKRD44-IT1	2	197250857	197302519	NA	261
ANKRD45	1	173608335	173669862	NA	1909
ANKRD46	8	100509751	100559786	NA	168
ANKRD49	11	94493986	94499578	NA	1305
ANKRD5	20	10035088	10055822	NA	661
ANKRD50	4	124664048	124712732	NA	1536
ANKRD52	12	56237806	56258359	NA	1014
ANKRD53	2	70978444	70985499	NA	1126
ANKRD54	22	37830854	37844346	NA	873
ANKRD55	5	56099679	56233359	NA	1013
ANKRD56	4	76895226	76897926	NA	1171
ANKRD57	2	109614310	109617393	NA	1421
ANKRD6	6	89433177	89633834	NA	158
ANKRD60	20	58216125	58228653	NA	1029
ANKRD61	7	6031375	6036552	NA	631
ANKRD62	18	12093848	12129749	NA	677
ANKRD62P1-PARP4P3	22	16653708	16675540	NA	712
ANKRD63	15	40281443	40282586	NA	892
ANKRD65	1	1418419	1421444	NA	595
ANKRD66	6	46746916	46759217	NA	941
ANKRD7	7	118224657	118242730	NA	185
ANKRD9	14	102506841	102509791	NA	1367
ANKS1A	6	34889260	35117543	NA	106
ANKS1B	12	98734790	99984654	NA	20
ANKS3	16	4696509	4734377	NA	77
ANKS4B	16	21233694	21252429	NA	747
ANKS6	9	98732008	98796512	NA	1338
ANKUB1	3	149761102	149792823	NA	1727
ANKZF1	2	219229756	219236669	NA	2257
ANLN	7	36389802	36453791	NA	107
ANO1	11	70078301	70189546	NA	139
ANO10	3	43366325	43622068	NA	114
ANO2	12	5562650	5946232	NA	78
ANO3	11	26332130	26663289	NA	98
ANO4	12	100794595	101128641	NA	169
ANO5	11	22193175	22283367	NA	754
ANO6	12	45215986	45440404	NA	116
ANO7	2	241188508	241225376	NA	2425
ANO8	19	17323222	17334829	NA	717
ANO9	11	417929	442011	NA	588
ANOS1	X	8528873	8732186	NA	81
ANP32A	15	68778535	68820922	NA	138
ANP32A-IT1	15	68803820	68807101	NA	1109
ANP32AP1	15	35237325	35238063	NA	853
ANP32B	9	97983206	98015942	NA	1332
ANP32C	4	164197006	164197711	NA	1837
ANP32D	12	48472664	48473060	NA	954
ANP32E	1	150218416	150236156	NA	1731
ANPEP	15	89784894	89814840	NA	1270
ANTXR1	2	69013143	69249327	NA	138
ANTXR2	4	79901616	80073472	NA	149
ANTXRL	10	46286996	46330207	NA	938
ANTXRLP1	10	46219024	46269608	NA	117
ANUBL1	10	45615590	45672813	NA	933
ANXA1	9	73151730	73170394	NA	1143
ANXA10	4	168092536	168187742	NA	233
ANXA11	10	80155123	80205677	NA	1196
ANXA13	8	123680793	123737407	NA	23
ANXA2	15	60347150	60397988	NA	1045
ANXA2P1	4	153307468	153308811	NA	1754
ANXA2P2	9	33624224	33625534	NA	841
ANXA2P3	10	64825527	64826877	NA	1079
ANXA2R	5	43039079	43040345	NA	913
ANXA3	4	78551587	78610451	NA	1184
ANXA4	2	69741973	69826464	NA	1117
ANXA5	4	121667996	121696992	NA	1513
ANXA6	5	151100705	151157882	NA	217
ANXA7	10	73375430	73414083	NA	17
ANXA8	10	46375695	47484158	NA	947
ANXA8L1	10	46375589	46391783	NA	938
ANXA8L2	10	46375675	46391783	NA	938
ANXA9	1	150982022	150995638	NA	3
AOAH	7	36512940	36724549	NA	13
AOAH-IT1	7	36597833	36600120	NA	864
AOC1	7	150852476	150861291	NA	1735
AOC2	17	42844591	42850711	NA	911
AOC3	17	42851183	42858131	NA	911
AOC4P	17	42867144	42869217	NA	912
AOF2	1	23019495	23083689	NA	11
AOX1	2	200586007	200671494	NA	2115
AOX2P	2	200695722	200794218	NA	2116
AP1AR	4	112231738	112270056	NA	1441
AP1B1	22	29327679	29388583	NA	12
AP1B1P1	22	32121976	32133469	NA	830
AP1G1	16	71729001	71809073	NA	1132
AP1G2	14	23559562	23567836	NA	764
AP1GBP1	17	37518460	37609389	NA	871
AP1M1	19	16197853	16235345	NA	708
AP1M2	19	10572670	10587315	NA	665
AP1S1	7	101154404	101161276	NA	1356
AP1S2	X	15825805	15855014	NA	705
AP1S3	2	223751695	223837602	NA	2292
AP2A1	19	49766922	49807112	NA	964
AP2A2	11	925808	1012245	NA	592
AP2B1	17	35587262	35726417	NA	13
AP2M1	3	184174845	184184091	NA	1990
AP2S1	19	46838157	46850995	NA	942
AP3B1	5	78002325	78294755	NA	147
AP3B2	15	82659280	82709908	NA	151
AP3D1	19	2100987	2151557	NA	601
AP3M1	10	74120256	74151068	NA	1150
AP3M2	8	42152945	42171183	NA	906
AP3S1	5	115841921	115914081	NA	183
AP3S2	15	89830598	89894385	NA	1270
AP4B1	1	113894194	113905124	NA	181
AP4E1	15	50908671	51005900	NA	121
AP4M1	7	100101506	100110319	NA	1348
AP4S1	14	31025105	31096450	NA	102
AP5B1	11	65773897	65780591	NA	1086
AP5M1	14	57268887	57290079	NA	127
AP5S1	20	3820523	3825307	NA	614
AP5Z1	7	4775630	4794395	NA	621
APAF1	12	98645299	98735433	NA	167
APBA1	9	69427532	69672359	NA	139
APBA2	15	28921636	29118313	NA	100
APBA3	19	3750772	3761675	NA	613
APBB1	11	6395123	6419472	NA	633
APBB1IP	10	26438336	26567803	NA	98
APBB2	4	40810026	41214618	NA	13
APBB3	5	140558267	140564604	NA	1657
APC	5	112707504	112846239	NA	1445
APC2	19	1450148	1473244	NA	596
APCDD1	18	10454545	10488701	NA	10
APCDD1L	20	58459100	58514938	NA	1031
APCS	1	159587825	159588871	NA	1802
APEH	3	49674001	49683501	NA	120
APELA	4	164876987	164897527	NA	230
APEX1	14	20455130	20457772	NA	741
APEX2	X	55000322	55007873	NA	1004
APH1A	1	150265398	150269209	NA	1731
APH1B	15	63277549	63309126	NA	1067
API5	11	43311954	43344530	NA	915
APIP	11	34882295	34916411	NA	851
APITD1	1	10430101	10442815	NA	664
APITD1-CORT	1	10430101	10452003	NA	664
APLF	2	68467558	68580162	NA	138
APLN	X	129645258	129654956	NA	1574
APLNR	11	57233577	57237453	NA	1021
APLP1	19	35868498	35879797	NA	858
APLP2	11	130069820	130144811	NA	1577
APMAP	20	24962943	24992789	NA	775
APOA1	11	116835750	116837645	NA	1476
APOA1-AS	11	116836116	116855729	NA	1476
APOA1BP	1	156591765	156594299	NA	1779
APOA2	1	161222292	161223628	NA	1815
APOA4	11	116820701	116823295	NA	1476
APOA5	11	116789369	116792420	NA	1476
APOB	2	21001428	21044073	NA	745
APOB48R	16	28494671	28498642	NA	802
APOBEC1	12	7649399	7670599	NA	643
APOBEC2	6	41053200	41064891	NA	898
APOBEC3A	22	38957521	38992550	NA	882
APOBEC3A_B	22	38957521	38992778	NA	882
APOBEC3B	22	38982398	38992779	NA	882
APOBEC3C	22	39014259	39018820	NA	882
APOBEC3D	22	39021112	39033251	NA	882
APOBEC3F	22	39040667	39055970	NA	882
APOBEC3G	22	39077004	39087743	NA	883
APOBEC3H	22	39097223	39104067	NA	883
APOBEC4	1	183646275	183653313	NA	1986
APOBR	16	28494648	28498970	NA	802
APOC1	19	44914321	44919349	NA	927
APOC1P1	19	44926802	44931386	NA	927
APOC2	19	44945981	44949566	NA	927
APOC3	11	116829907	116833072	NA	1476
APOC4	19	44942237	44945496	NA	927
APOC4-APOC2	19	44942237	44949565	NA	927
APOD	3	195568701	195584205	NA	2077
APOE	19	44905748	44909395	NA	927
APOF	12	56360570	56362799	NA	126
APOH	17	66212028	66229438	NA	1090
APOL1	22	36253070	36267531	NA	861
APOL2	22	36226208	36239954	NA	861
APOL3	22	36140322	36166177	NA	860
APOL4	22	36189127	36204833	NA	861
APOL5	22	35717869	35729482	NA	857
APOL6	22	35648376	35668409	NA	13
APOLD1	12	12725916	12791465	NA	682
APOM	6	31652409	31658210	NA	826
APOO	X	23833347	23907940	NA	95
APOOL	X	85003891	85093317	NA	154
APOOP5	16	59754140	59755191	NA	1040
APOPT1	14	103562956	103592173	NA	1375
APP	21	25880549	26171128	NA	97
APPBP2	17	60443148	60526240	NA	1046
APPL1	3	57227736	57273470	NA	1021
APPL2	12	105173296	105236230	NA	1387
APRT	16	88809468	88811934	NA	1262
APTR	7	77683850	77697345	NA	1177
APTX	9	32972605	33001641	NA	836
AQP1	7	30911799	30925516	NA	820
AQP10	1	154321115	154325325	NA	1762
AQP11	11	77589634	77610356	NA	18
AQP12A	2	240691844	240698483	NA	2421
AQP12B	2	240676417	240682900	NA	2421
AQP2	12	49950740	49958881	NA	966
AQP3	9	33441153	33447633	NA	840
AQP4	18	26852043	26865752	NA	789
AQP5	12	49961495	49965682	NA	966
AQP6	12	49972836	49977139	NA	966
AQP7	9	33384949	33402519	NA	839
AQP7P1	9	63315242	63334520	NA	1068
AQP7P3	9	40463757	65912559	NA	1087
AQP8	16	25215730	25228932	NA	777
AQP9	15	58138208	58185911	NA	1028
AQR	15	34856350	34969794	NA	106
AR	X	67544031	67730619	NA	137
ARAF	X	47561099	47571921	NA	947
ARAP1	11	72685068	72752389	NA	1139
ARAP2	4	36065997	36244357	NA	107
ARAP3	5	141653400	141682233	NA	1665
ARC	8	142611043	142614472	NA	1673
ARCN1	11	118572386	118603032	NA	1489
ARD1A	X	153929923	153935015	NA	1759
ARD1B	4	79325187	79325877	NA	1190
AREG	4	74445097	74455010	NA	17
AREL1	14	74661251	74713104	NA	144
ARF1	1	228082659	228099212	NA	2325
ARF3	12	48936208	48957469	NA	958
ARF4	3	57571362	57597488	NA	1024
ARF5	7	127588351	127591705	NA	1558
ARF6	14	49893017	49897054	NA	965
ARFGAP1	20	63272784	63289790	NA	1067
ARFGAP2	11	47164297	47177125	NA	944
ARFGAP3	22	42796525	42857402	NA	911
ARFGEF1	8	67197648	67343677	NA	137
ARFGEF2	20	48921737	49036693	NA	119
ARFGEF3	6	138161915	138344663	NA	204
ARFIP1	4	152779936	152911911	NA	218
ARFIP2	11	6474682	6481479	NA	634
ARFRP1	20	63698641	63708013	NA	133
ARG1	6	131573203	131584332	NA	1588
ARG2	14	67619861	67651719	NA	137
ARGFX	3	121567930	121590622	NA	1512
ARGFXP2	17	32150367	32151571	NA	830
ARGLU1	13	106543313	106568166	NA	174
ARHF	12	121780733	121793666	NA	1514
ARHGAP1	11	46677074	46700665	NA	941
ARHGAP10	4	147732301	148072776	NA	26
ARHGAP11A	15	32615143	32639949	NA	104
ARHGAP11B	15	30626675	32628789	NA	833
ARHGAP12	10	31805397	31928876	NA	103
ARHGAP15	2	143129329	143768352	NA	26
ARHGAP17	16	24919383	25015378	NA	775
ARHGAP18	6	129577094	129710225	NA	196
ARHGAP19	10	97222172	97292673	NA	165
ARHGAP19-SLIT1	10	97153041	97292673	NA	165
ARHGAP20	11	110577034	110713189	NA	1428
ARHGAP21	10	24583608	24723668	NA	96
ARHGAP22	10	48446024	48656265	NA	119
ARHGAP23	17	38428475	38512392	NA	878
ARHGAP24	4	85475130	86002670	NA	19
ARHGAP25	2	68734780	68826825	NA	138
ARHGAP26	5	142770406	143229007	NA	209
ARHGAP26-IT1	5	143192499	143194166	NA	1677
ARHGAP27	17	45393901	45432916	NA	931
ARHGAP28	18	6834432	6915713	NA	637
ARHGAP29	1	94168906	94237751	NA	1303
ARHGAP30	1	161046941	161069970	NA	1813
ARHGAP31	3	119294372	119419476	NA	186
ARHGAP32	11	128965059	129192198	NA	24
ARHGAP33	19	35775514	35788822	NA	107
ARHGAP35	19	46918675	47005076	NA	117
ARHGAP36	X	131058241	131089885	NA	24
ARHGAP39	8	144529178	144685812	NA	210
ARHGAP4	X	153907375	153926260	NA	1759
ARHGAP40	20	38601933	38650652	NA	879
ARHGAP42	11	100687675	100990925	NA	169
ARHGAP44	17	12789511	12991643	NA	85
ARHGAP5	14	32076982	32159728	NA	103
ARHGAP6	X	11137542	11665701	NA	10
ARHGAP8	22	44752557	44862784	NA	115
ARHGAP9	12	57472254	57488814	NA	1023
ARHGDIA	17	81867718	81871406	NA	1209
ARHGDIB	12	14942014	14961628	NA	87
ARHGDIG	16	280605	283003	NA	587
ARHGEF1	19	41883199	41907452	NA	904
ARHGEF10	8	1823975	1958641	NA	74
ARHGEF10L	1	17539834	17697875	NA	89
ARHGEF11	1	156934839	157045370	NA	222
ARHGEF12	11	120336908	120489936	NA	187
ARHGEF15	17	8310237	8322516	NA	648
ARHGEF16	1	3454582	3481113	NA	611
ARHGEF17	11	73308617	73369380	NA	1144
ARHGEF18	19	7382833	7472485	NA	80
ARHGEF19	1	16198103	16212609	NA	708
ARHGEF2	1	155946838	155978545	NA	221
ARHGEF25	12	57610179	57617245	NA	1024
ARHGEF26	3	154121002	154257827	NA	27
ARHGEF28	5	73626157	73941993	NA	143
ARHGEF3	3	56727417	57079308	NA	127
ARHGEF33	2	38919362	38975449	NA	110
ARHGEF34P	7	144258995	144286003	NA	1685
ARHGEF35	7	144186082	144195698	NA	1685
ARHGEF37	5	149581571	149634964	NA	1726
ARHGEF38	4	105552619	105680913	NA	1390
ARHGEF38-IT1	4	105561590	105570235	NA	1390
ARHGEF39	9	35659343	35665281	NA	857
ARHGEF4	2	130916650	131047253	NA	197
ARHGEF40	14	21070259	21090247	NA	745
ARHGEF5	7	144355395	144380632	NA	1686
ARHGEF6	X	136665550	136781344	NA	203
ARHGEF7	13	111115276	111305734	NA	22
ARHGEF9	X	63634967	63785546	NA	133
ARHGEF9-IT1	X	63670195	63671502	NA	1070
ARID1A	1	26696030	26782110	NA	98
ARID1B	6	156777929	157210779	NA	222
ARID2	12	45729836	45908036	NA	116
ARID3A	19	926036	972803	NA	592
ARID3B	15	74541176	74598131	NA	144
ARID3C	9	34621457	34628014	NA	849
ARID4A	14	58298503	58373733	NA	128
ARID4B	1	235166894	235328217	NA	297
ARID5A	2	96536726	96552634	NA	1321
ARID5B	10	61901253	62096948	NA	132
ARIH1	15	72474325	72586555	NA	142
ARIH2	3	48918847	48985538	NA	958
ARIH2OS	3	48917787	48919385	NA	958
ARL1	12	101393119	101407820	NA	1358
ARL10	5	176365467	176373500	NA	1930
ARL11	13	49628298	49633872	NA	963
ARL13A	X	100936529	100990831	NA	1355
ARL13B	3	93980138	94055678	NA	1302
ARL14	3	160677159	160678447	NA	1810
ARL14EP	11	30323098	30338223	NA	816
ARL14EPL	5	116051465	116059130	NA	1470
ARL15	5	53884783	54310573	NA	124
ARL16	17	81681193	81683924	NA	1208
ARL17	17	46339397	46579682	NA	940
ARL17A	17	46334901	46579722	NA	117
ARL17B	17	46299546	46579693	NA	938
ARL17P1	17	46338877	46579676	NA	940
ARL2	11	65014112	65022185	NA	1081
ARL2-SNX15	11	65014112	65040572	NA	1081
ARL2BP	16	57245125	57253633	NA	1021
ARL3	10	102673726	102714433	NA	1368
ARL4A	7	12686826	12690933	NA	681
ARL4C	2	234493040	234497053	NA	2374
ARL4D	17	43398984	43401136	NA	916
ARL5A	2	151800965	151828495	NA	1743
ARL5B	10	18659383	18678011	NA	727
ARL5C	17	39156893	39166161	NA	883
ARL6	3	97764520	97801242	NA	166
ARL6IP1	16	18791668	18801535	NA	728
ARL6IP4	12	122980059	122982913	NA	1523
ARL6IP5	3	69084938	69106088	NA	1112
ARL6IP6	2	152717892	152761253	NA	1750
ARL8A	1	202133403	202144743	NA	2127
ARL8B	3	5122244	5180916	NA	624
ARL9	4	56505208	56523892	NA	1016
ARMC1	8	65602455	65634217	NA	1085
ARMC10	7	103074880	103099763	NA	1371
ARMC12	6	35737031	35748913	NA	857
ARMC2	6	108848415	108974472	NA	176
ARMC3	10	22928023	23038523	NA	94
ARMC4	10	27812163	27999055	NA	99
ARMC5	16	31458272	31467167	NA	825
ARMC6	19	19033577	19058178	NA	730
ARMC7	17	75109951	75130265	NA	1158
ARMC8	3	138187247	138298386	NA	204
ARMC9	2	231198545	231375879	NA	293
ARMCX1	X	101550530	101554692	NA	1359
ARMCX2	X	101655280	101659891	NA	1360
ARMCX3	X	101623129	101627841	NA	1360
ARMCX4	X	101418262	101535988	NA	1359
ARMCX5	X	102599167	102604157	NA	1367
ARMCX5-GPRASP2	X	102599347	102717733	NA	170
ARMCX6	X	101615117	101618001	NA	1360
ARMET	3	51385313	51389239	NA	977
ARMETL1	10	14819956	14837971	NA	698
ARMS2	10	122454662	122457352	NA	1519
ARMT1	6	151452257	151470099	NA	1740
ARNT	1	150809704	150876768	NA	216
ARNT2	15	80404349	80597936	NA	149
ARNTL	11	13277726	13387265	NA	85
ARNTL2	12	27332853	27425813	NA	99
ARPC1A	7	99325872	99366262	NA	167
ARPC1B	7	99374674	99394781	NA	1343
ARPC2	2	218217093	218254348	NA	281
ARPC3	12	110434890	110450411	NA	1427
ARPC4	3	9792494	9807105	NA	659
ARPC4-TTLL3	3	9792547	9836356	NA	82
ARPC5	1	183626192	183635941	NA	1986
ARPC5L	9	124869204	124877417	NA	1537
ARPIN	15	89896531	89912990	NA	1270
ARPM1	3	169767230	169769815	NA	1880
ARPP-19	15	52547246	52569154	NA	123
ARPP-21	3	35641017	35794457	NA	13
ARPP19	15	52547044	52569446	NA	123
ARPP21	3	35639173	35794496	NA	13
ARR3	X	70268304	70281840	NA	1121
ARRB1	11	75260121	75351831	NA	1159
ARRB2	17	4710493	4721500	NA	77
ARRDC1	9	137605643	137615360	NA	1634
ARRDC2	19	18001131	18014102	NA	722
ARRDC3	5	91368723	91383332	NA	1282
ARRDC4	15	97960702	97973838	NA	1332
ARRDC5	19	4890436	4902867	NA	622
ARSA	22	50622753	50628173	NA	971
ARSB	5	78777210	78986534	NA	148
ARSD	X	2903969	2929375	NA	607
ARSE	X	2934631	2968310	NA	607
ARSF	X	3040233	3112729	NA	608
ARSG	17	68259181	68420859	NA	138
ARSH	X	3006612	3033385	NA	75
ARSI	5	150296345	150302962	NA	1731
ARSJ	4	113900283	113979722	NA	181
ARSK	5	95555120	95605102	NA	1314
ART1	11	3645130	3664416	NA	612
ART3	4	76011179	76112802	NA	1165
ART4	12	14829310	14843479	NA	698
ART5	11	3638505	3642316	NA	612
ARTN	1	43933319	43937240	NA	920
ARV1	1	230979076	231000733	NA	2347
ARVCF	22	19969878	20016786	NA	737
ARX	X	25003695	25015948	NA	775
AS3MT	10	102869452	102901898	NA	171
ASAH1	8	18056415	18084998	NA	722
ASAH2	10	50187239	50248610	NA	120
ASAH2B	10	50739927	50754809	NA	972
ASAM	11	123072324	123194951	NA	190
ASAP1	8	130052104	130443660	NA	197
ASAP1-IT1	8	130295354	130296533	NA	1579
ASAP1-IT2	8	130082737	130084768	NA	1577
ASAP2	2	9206764	9405683	NA	81
ASAP3	1	23428562	23484257	NA	95
ASB1	2	238426984	238452250	NA	2404
ASB10	7	151175697	151187832	NA	1738
ASB11	X	15281708	15315624	NA	701
ASB12	X	64224191	64230631	NA	134
ASB13	10	5638856	5666595	NA	628
ASB14	3	57268350	57292682	NA	127
ASB15	7	123601866	123637880	NA	1528
ASB16	17	44170705	44179083	NA	115
ASB17	1	75918872	75932431	NA	1164
ASB18	2	236194871	236264345	NA	2387
ASB2	14	93934152	93976730	NA	1301
ASB3	2	53669979	53859955	NA	124
ASB4	7	95485900	95540231	NA	1313
ASB5	4	176213674	176269222	NA	1929
ASB6	9	129634603	129642169	NA	1574
ASB7	15	100602549	100651699	NA	1352
ASB8	12	48147788	48157594	NA	952
ASB9	X	15243986	15270467	NA	701
ASB9P1	15	92795483	92797108	NA	1292
ASCC1	10	72096031	72217134	NA	1135
ASCC2	22	29788607	29838304	NA	812
ASCC3	6	100508194	100881372	NA	1354
ASCL1	12	102957673	102960516	NA	1370
ASCL2	11	2268497	2270952	NA	602
ASCL3	11	8937571	8943033	NA	653
ASCL4	12	107774384	107776644	NA	1407
ASCL5	1	201113952	201115372	NA	2119
ASF1A	6	118894076	118909170	NA	1492
ASF1B	19	14119508	14136628	NA	692
ASGR1	17	7173430	7179564	NA	639
ASGR2	17	7101321	7114811	NA	639
ASH1L	1	155335260	155562533	NA	221
ASH2L	8	38105492	38140080	NA	875
ASIC1	12	50057636	50083622	NA	120
ASIC2	17	33013087	34156806	NA	104
ASIC3	7	151048291	151052756	NA	1737
ASIC4	2	219514169	219538772	NA	2259
ASIC5	4	155829728	155866273	NA	221
ASIP	20	34260364	34269342	NA	846
ASL	7	66075788	66093342	NA	1089
ASMT	Y	1595454	1643081	NA	597
ASMTL	Y	1403138	1453762	NA	74
ASNA1	19	12737491	12748323	NA	682
ASNS	7	97852116	97872542	NA	1331
ASNSD1	2	189661398	189670831	NA	2032
ASPA	17	3474109	3499406	NA	611
