icdom::id	icdom::label	icdot::id	icdot::label	NCIT::id	NCIT::label	status
icdom-89363	Gastrointestinal stromal sarcoma	icdot-C56.9	ovary	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor	ok
icdom-89363	Gastrointestinal stromal sarcoma	icdot-C76.2	abdomen, NOS	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor	ok
icdom-89363	Gastrointestinal stromal sarcoma	icdot-C76.9	ill-defined	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor	ok
icdom-89403	Signet ring cell carcinoma	icdot-C16.9	stomach	NCIT:C5250	Signet ring cell gastric adenocarcinoma	ok
icdom-89503	Mullerian mixed tumor	icdot-C54.1	Endometrium	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	ok
icdom-89503	Mullerian mixed tumor	icdot-C54.2	Myometrium	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	ok
icdom-89503	Mullerian mixed tumor	icdot-C54.3	Fundus uteri	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	ok
icdom-89503	Mullerian mixed tumor	icdot-C54.9	Corpus uteri	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	ok
icdom-89503	Mullerian mixed tumor	icdot-C55.9	Uterus, NOS	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	ok
icdom-89513	Mesodermal mixed tumor	icdot-C55.9	Uterus, NOS	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	ok
icdom-89603	Nephroblastoma, NOS	icdot-C64.9	Kidney, NOS	NCIT:C40407	Kidney Wilms Tumor	ok
icdom-89633	Malignant rhabdoid tumor	icdot-C22.9	Liver and intrahepatic bile ducts	NCIT:C3808	Rhabdoid Tumor	ok
icdom-89633	Malignant rhabdoid tumor	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3808	Rhabdoid Tumor	ok
icdom-89633	Malignant rhabdoid tumor	icdot-C64.9	kidney	NCIT:C8715	Rhabdoid tumor of the kidney	ok
icdom-89633	Malignant rhabdoid tumor	icdot-C71.9	brain, NOS	NCIT:C3808	Rhabdoid Tumor	ok
icdom-89633	Malignant rhabdoid tumor	icdot-C77.9	Lymph nodes, NOS	NCIT:C3808	Rhabdoid Tumor	ok
icdom-89643	Clear cell sarcoma of kidney	icdot-C64.9	kidney	NCIT:C4264	Clear Cell Sarcoma of the Kidney	ok
icdom-89703	hepatoblastoma	icdot-C22.9	Liver and intrahepatic bile ducts	NCIT:C3728	Hepatoblastoma	ok
icdom-89713	Pancreatoblastoma	icdot-C25.9	Pancreas, NOS	NCIT:C4265	Pancreatoblastoma	ok
icdom-89733	Pleuropulmonary blastoma	icdot-C34.9	lung and bronchus	NCIT:C5669	Pleuropulmonary Blastoma	ok
icdom-89733	Pleuropulmonary blastoma	icdot-C76.1	thorax, NOS	NCIT:C5669	Pleuropulmonary Blastoma	TODO
icdom-89803	Carcinosarcoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C34448	Carcinosarcoma	TODO
icdom-89803	Carcinosarcoma, NOS	icdot-C54.0	Isthmus uteri	NCIT:C9180	Uterine Corpus Carcinosarcoma	ok
icdom-89803	Carcinosarcoma, NOS	icdot-C54.1	Endometrium	NCIT:C9180	Uterine Corpus Carcinosarcoma	ok
icdom-89803	Carcinosarcoma, NOS	icdot-C54.3	Fundus uteri	NCIT:C9180	Uterine Corpus Carcinosarcoma	ok
icdom-89803	Carcinosarcoma, NOS	icdot-C55.9	Uterus, NOS	NCIT:C9180	Uterine Corpus Carcinosarcoma	ok
icdom-89803	Carcinosarcoma, NOS	icdot-C56.9	ovary	NCIT:C34448	Carcinosarcoma	TODO
icdom-89820	Myoepithelioma	icdot-C07.9	parotid gland	NCIT:C40392	None	TODO
icdom-89820	Myoepithelioma	icdot-C08.9	salivary gland, NOS	NCIT:C35701	Salivary Gland Epithelial Myoepithelial Carcinoma	TODO
icdom-89820	Myoepithelioma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C4199	Epithelial-Myoepithelial Carcinoma	TODO
icdom-89823	Malignant myoepithelioma	icdot-C07.9	parotid gland	NCIT:C7596	Malignant Myoepithelioma	ok
icdom-89823	Malignant myoepithelioma	icdot-C08.9	salivary gland, NOS	NCIT:C7596	Malignant Myoepithelioma	ok
icdom-89823	Malignant myoepithelioma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C7596	Malignant Myoepithelioma	ok
icdom-89913	Embryonal sarcoma	icdot-C22.9	Liver and intrahepatic bile ducts	NCIT:C27096	Undifferentiated (Embryonal) Sarcoma	ok
icdom-90100	Fibroadenoma, NOS	icdot-C50.9	Breast, NOS	NCIT:C3744	Breast Fibroadenoma	ok
icdom-90201	Phyllodes tumor, borderline	icdot-C50.9	Breast, NOS	NCIT:C7503	Borderline Phyllodes Tumor	ok
icdom-90203	Phyllodes tumor, malignant	icdot-C50.9	Breast, NOS	NCIT:C4504	Malignant Breast Phyllodes Tumor	ok
icdom-90403	Synovial sarcoma, NOS	icdot-C49.1	Connective, Subcutaneous and other soft tissues of upper limb and shoulder	NCIT:C3400	Synovial Sarcoma	ok
icdom-90403	Synovial sarcoma, NOS	icdot-C49.3	Connective, Subcutaneous and other soft tissues of thorax	NCIT:C3400	Synovial Sarcoma	ok
icdom-90403	Synovial sarcoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3400	Synovial Sarcoma	ok
icdom-90413	Synovial sarcoma, spindle cell	icdot-C49.0	Connective, Subcutaneous and other soft tissues of head, face, and neck			TODO
icdom-90413	Synovial sarcoma, spindle cell	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip			TODO
icdom-90413	Synovial sarcoma, spindle cell	icdot-C49.3	Connective, Subcutaneous and other soft tissues of thorax			TODO
icdom-90413	Synovial sarcoma, spindle cell	icdot-C49.9	connective and soft tissue, NOS	NCIT:C6534	Monophasic synovial sarcoma	TODO
icdom-90413	Synovial sarcoma, spindle cell	icdot-C64.9	Kidney, NOS			TODO
icdom-90433	Synovial sarcoma, biphasic	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip			TODO
icdom-90433	Synovial sarcoma, biphasic	icdot-C49.6	Connective, Subcutaneous and other soft tissues of trunk, NOS			TODO
icdom-90433	Synovial sarcoma, biphasic	icdot-C49.9	connective and soft tissue, NOS	NCIT:C4279	Biphasic synovial sarcoma	ok
icdom-90503	Mesothelioma, malignant	icdot-C34.9	lung and bronchus	NCIT:C45662	Pleural epithelioid mesothelioma	TODO
icdom-90503	Mesothelioma, malignant	icdot-C38.4	pleura	NCIT:C3234	Mesothelioma	ok
icdom-90503	Mesothelioma, malignant	icdot-C49.9	connective and soft tissue, NOS	NCIT:C7376	Pleural malignant mesothelioma	TODO
icdom-90504	Mesothelioma, malignant	icdot-C34.9	lung and bronchus	NCIT:C45662	Pleural epithelioid mesothelioma	TODO
icdom-90505	Mesothelioma, malignant	icdot-C34.9	lung and bronchus	NCIT:C45662	Pleural epithelioid mesothelioma	TODO
icdom-90506	Mesothelioma, malignant	icdot-C34.9	lung and bronchus	NCIT:C45662	Pleural epithelioid mesothelioma	TODO
icdom-90513	Fibrous mesothelioma, malignant	icdot-C38.4	Pleura, NOS	NCIT:C6747	Desmoplastic Mesothelioma	ok
icdom-90513	Fibrous mesothelioma, malignant	icdot-C49.9	connective and soft tissue, NOS	NCIT:C45663	Pleural sarcomatoid mesothelioma	TODO
icdom-90523	Epithelioid mesothelioma, malignant	icdot-C34.9	Lung, NOS	NCIT:C7985	Epithelioid Mesothelioma	TODO
icdom-90523	Epithelioid mesothelioma, malignant	icdot-C38.4	Pleura, NOS	NCIT:C7985	Epithelioid Mesothelioma	ok
icdom-90523	Epithelioid mesothelioma, malignant	icdot-C49.9	connective and soft tissue, NOS	NCIT:C7985	Epithelioid Mesothelioma	TODO
icdom-90533	Mesothelioma, biphasic, malignant	icdot-C38.4	pleura	NCIT:C45665	Pleural biphasic mesothelioma	ok
icdom-90533	Mesothelioma, biphasic, malignant	icdot-C49.9	connective and soft tissue, NOS	NCIT:C4282	Biphasic Mesothelioma	TODO
icdom-90603	Dysgerminoma	icdot-C56.9	ovary	NCIT:C2996	Dysgerminoma	TODO
icdom-90603	Dysgerminoma	icdot-C62.9	testis	NCIT:C2996	Dysgerminoma	TODO
icdom-90613	Seminoma, NOS	icdot-C62.9	testis	NCIT:C9309	Seminoma	TODO
icdom-90613	Seminoma, NOS	icdot-C63.9	epididymis, spermatic cord, male genital, nos	NCIT:C9309	Seminoma	TODO
icdom-90633	Spermatocytic seminoma	icdot-C62.9	testis	NCIT:C39921	Testicular Spermatocytic Seminoma	ok
icdom-90643	Germinoma	icdot-C56.9	ovary	NCIT:C3708	Germ Cell Tumor	TODO
icdom-90643	Germinoma	icdot-C71.9	Brain, NOS	NCIT:C3708	Germ Cell Tumor	TODO
icdom-90643	Germinoma	icdot-C75.3	pineal gland	NCIT:C3708	Germ Cell Tumor	TODO
icdom-90653	Germ cell tumor, nonseminomatous	icdot-C62.9	testis	NCIT:C8591	Testicular Germ Cell Tumor	TODO
icdom-90653	Germ cell tumor, nonseminomatous	icdot-C63.9	epididymis, spermatic cord, male genital, nos	NCIT:C8591	Testicular Germ Cell Tumor	TODO
icdom-90703	Embryonal carcinoma, NOS	icdot-C34.9	lung and bronchus	NCIT:C3752	Embryonal Carcinoma	TODO
icdom-90703	Embryonal carcinoma, NOS	icdot-C62.9	testis	NCIT:C3752	Embryonal Carcinoma	TODO
icdom-90703	Embryonal carcinoma, NOS	icdot-C71.9	brain, NOS	NCIT:C3752	Embryonal Carcinoma	TODO
icdom-90703	Embryonal carcinoma, NOS	icdot-C72.0	Spinal cord	NCIT:C3752	Embryonal Carcinoma	TODO
icdom-90713	Yolk sac tumor	icdot-C34.9	lung and bronchus	NCIT:C3011	Yolk Sac Tumor	TODO
icdom-90713	Yolk sac tumor	icdot-C38.9	Mediastinum	NCIT:C3011	Yolk Sac Tumor	TODO
icdom-90713	Yolk sac tumor	icdot-C40.0	bones and joints	NCIT:C3011	Yolk Sac Tumor	TODO
icdom-90713	Yolk sac tumor	icdot-C55.9	uterus, nos	NCIT:C3011	Yolk Sac Tumor	TODO
icdom-90713	Yolk sac tumor	icdot-C62.9	testis	NCIT:C3011	Yolk Sac Tumor	TODO
icdom-90713	Yolk sac tumor	icdot-C71.9	Brain, NOS	NCIT:C3011	Yolk Sac Tumor	TODO
icdom-90713	Yolk sac tumor	icdot-C75.3	pineal gland	NCIT:C3011	Yolk Sac Tumor	TODO
icdom-90800	Teratoma, benign	icdot-C40.0	bones and joints	NCIT:C9014	Cystic Teratoma	TODO
icdom-90800	Teratoma, benign	icdot-C48.9	retroperitoneum and peritoneum	NCIT:C9014	Cystic Teratoma	TODO
icdom-90800	Teratoma, benign	icdot-C56.9	ovary	NCIT:C9014	Cystic Teratoma	TODO
icdom-90800	Teratoma, benign	icdot-C62.9	Testis, NOS			TODO
icdom-90800	Teratoma, benign	icdot-C71.9	Brain, NOS	NCIT:C9015	Mature Teratoma	TODO
icdom-90800	Teratoma, benign	icdot-C72.0	Spinal cord	NCIT:C9014	Cystic Teratoma	TODO
icdom-90803	Teratoma, malignant, NOS	icdot-C38.9	mediastinum	NCIT:C4286	Immature Teratoma	TODO
icdom-90803	Teratoma, malignant, NOS	icdot-C40.0	bones and joints	NCIT:C4286	Immature Teratoma	TODO
icdom-90803	Teratoma, malignant, NOS	icdot-C41.9	bone, NOS	NCIT:C4286	Immature Teratoma	TODO
icdom-90803	Teratoma, malignant, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3403	Teratoma	TODO
icdom-90803	Teratoma, malignant, NOS	icdot-C56.9	ovary	NCIT:C3403	Teratoma	TODO
icdom-90803	Teratoma, malignant. NOS	icdot-C62.9	testis	NCIT:C3877	Testicular teratoma	TODO
icdom-90803	Teratoma, malignant, NOS	icdot-C64.9	kidney	NCIT:C4286	Immature Teratoma	TODO
icdom-90803	Teratoma, malignant, NOS	icdot-C71.9	Brain, NOS	NCIT:C3403	Teratoma	TODO
icdom-90803	Teratoma, malignant, NOS	icdot-C75.3	pineal gland	NCIT:C4286	Immature Teratoma	TODO
icdom-90803	Teratoma, malignant, NOS	icdot-C80.9	unknown	NCIT:C3403	Teratoma	TODO
icdom-90813	Teratocarcinoma	icdot-C17.9	small intestine	NCIT:C3756	None	TODO
icdom-90813	Teratocarcinoma	icdot-C49.9	connective and soft tissue, nos	NCIT:C3756	None	TODO
icdom-90813	Teratocarcinoma	icdot-C56.9	ovary	NCIT:C8814	Ovarian mixed germ cell tumor	TODO
icdom-90813	Teratocarcinoma	icdot-C62.9	testis	NCIT:C3756	None	TODO
icdom-90813	Teratocarcinoma	icdot-C75.3	pineal gland	NCIT:C3756	None	TODO
icdom-90853	Mixed germ cell tumor	icdot-C22.9	Liver and intrahepatic bile ducts	NCIT:C9010	Mixed Teratoma and Seminoma	TODO
icdom-90853	Mixed germ cell tumor	icdot-C34.9	lung and bronchus	NCIT:C9010	Mixed Teratoma and Seminoma	TODO
icdom-90853	Mixed germ cell tumor	icdot-C38.9	Mediastinum	NCIT:C9010	Mixed Teratoma and Seminoma	TODO
icdom-90853	Mixed germ cell tumor	icdot-C49.9	connective and soft tissue, nos	NCIT:C9010	Mixed Teratoma and Seminoma	TODO
icdom-90853	Mixed germ cell tumor	icdot-C56.9	ovary	NCIT:C9010	Mixed Teratoma and Seminoma	TODO
icdom-90853	Mixed germ cell tumor	icdot-C62.9	testis	NCIT:C9010	Mixed Teratoma and Seminoma	TODO
icdom-90853	Mixed germ cell tumor	icdot-C74.9	adrenal glands	NCIT:C9010	Mixed Teratoma and Seminoma	TODO
icdom-91000	Hydatiform mole, NOS	icdot-C58.9	Placenta	NCIT:C4871	Complete Hydatidiform Mole	TODO
icdom-91003	Choriocarcinoma, NOS	icdot-C16.9	stomach	NCIT:C95749	Gastric choriocarcinoma	ok
icdom-91003	Choriocarcinoma, NOS	icdot-C20.9	Rectum, NOS	NCIT:C2948	Choriocarcinoma	TODO
icdom-91003	Choriocarcinoma, NOS	icdot-C38.9	mediastinum	NCIT:C2948	Choriocarcinoma	TODO
icdom-91003	Choriocarcinoma, NOS	icdot-C55.9	uterus, NOS	NCIT:C4646	Gestational choriocarcinoma	ok
icdom-91003	Choriocarcinoma, NOS	icdot-C58.9	placenta	NCIT:C2948	Choriocarcinoma	TODO
icdom-91003	Choriocarcinoma, NOS	icdot-C76.9	Testes	NCIT:C2948	Choriocarcinoma	TODO
icdom-91200	Hemangioma, NOS	icdot-C49.9	connective and soft tissue, nos	NCIT:C3085	Hemangioma	TODO
icdom-91200	Hemangioma, NOS	icdot-C69.0	orbit and lacrimal gland, excl. retina, eye, nos	NCIT:C3085	Hemangioma	TODO
icdom-91203	Hemangiosarcoma	icdot-C40.0	bones and joints	NCIT:C3088	Angiosarcoma	TODO
icdom-91203	Hemangiosarcoma	icdot-C44.9	Skin, NOS	NCIT:C3088	Angiosarcoma	TODO
icdom-91203	Hemangiosarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3088	Angiosarcoma	TODO
icdom-91203	Hemangiosarcoma	icdot-C50.9	Breast, NOS	NCIT:C3088	Angiosarcoma	TODO
icdom-91303	Hemangioendothelioma, malignant	icdot-C22.9	Liver and intrahepatic bile ducts	NCIT:C3800	Epithelioid hemangioendothelioma	TODO
icdom-91403	Kaposi sarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C9087	Kaposi Sarcoma	ok
icdom-91501	Hemangiopericytoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3087	Hemangiopericytoma	ok
icdom-91600	Angiofibroma, NOS	icdot-C11.9	nasopharynx	NCIT:C3799	Angiofibroma	TODO
icdom-91600	Angiofibroma, NOS	icdot-C30.9	nasal cavity including nasal cartilage	NCIT:C3799	Angiofibroma	TODO
icdom-91600	Angiofibroma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3799	Angiofibroma	TODO
icdom-91611	Hemangioblastoma	icdot-C71.6	cerebellum	NCIT:C3801	Hemangioblastoma	TODO
icdom-91611	Hemangioblastoma	icdot-C71.7	brain stem	NCIT:C3801	Hemangioblastoma	TODO
icdom-91611	Hemangioblastoma	icdot-C72.0	Spinal cord	NCIT:C3801	Hemangioblastoma	TODO
icdom-91803	Osteosarcoma, NOS	icdot-C38.4	pleura	NCIT:C9145	Osteosarcoma	TODO
icdom-91803	Osteosarcoma, NOS	icdot-C40.0	bones and joints	NCIT:C9145	Osteosarcoma	ok
icdom-91803	Osteosarcoma, NOS	icdot-C41.9	Bones, NOS	NCIT:C9145	Osteosarcoma	ok
icdom-91803	Osteosarcoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C9145	Osteosarcoma	TODO
icdom-91803	Osteosarcoma, NOS	icdot-C71.9	Brain, NOS	NCIT:C9145	Osteosarcoma	TODO
icdom-91803	Osteosarcoma, NOS	icdot-C80.9	bones and joints	NCIT:C9145	Osteosarcoma	TODO
icdom-91813	Chondroblastic osteosarcoma	icdot-C40.0	bones and joints	NCIT:C4021	Chondroblastic Osteosarcoma	TODO
icdom-91813	Chondroblastic osteosarcoma	icdot-C41.9	bone, NOS	NCIT:C4021	Chondroblastic Osteosarcoma	TODO
icdom-91823	Fibroblastic osteosarcoma	icdot-C40.0	bones and joints	NCIT:C4020	Fibroblastic Osteosarcoma	TODO
icdom-91833	Telangiectatic osteosarcoma	icdot-C40.0	bones and joints	NCIT:C9145	Osteosarcoma	TODO
icdom-91863	Central osteosarcoma	icdot-C40.0	bones and joints	NCIT:C35870	Conventional Osteosarcoma	TODO
icdom-91910	Osteoid osteoma, NOS	icdot-C41.9	bone, NOS	NCIT:C3297	Osteoid Osteoma	ok
icdom-92000	Osteoblastoma, NOS	icdot-C41.9	bone, NOS	NCIT:C3294	Osteoblastoma	ok
icdom-92100	Osteochondroma	icdot-C40.0	bones and joints	NCIT:C3295	None	TODO
icdom-92200	Chondroma, NOS			NCIT:C3007	Enchondroma	TODO
icdom-92200	Chondroma, NOS	icdot-C40.2	Long bones of lower limb and associated joints	NCIT:C3007	Enchondroma	TODO
icdom-92200	Chondroma, NOS	icdot-C41.4	Pelvic bones, sacrum, coccyx and associated joints	NCIT:C3007	Enchondroma	TODO
icdom-92200	Chondroma, NOS	icdot-C41.9	Bone, NOS	NCIT:C3007	Enchondroma	TODO
icdom-92200	Chondroma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C53459	Chondroma	TODO
icdom-92203	Chondrosarcoma, NOS	icdot-C40.0	bones and joints	NCIT:C2946	Chondrosarcoma	TODO
icdom-92203	Chondrosarcoma, NOS	icdot-C41.9	Bone, NOS	NCIT:C121870	Grade II Chondrosarcoma	TODO
icdom-92203	Chondrosarcoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C2946	Chondrosarcoma	TODO
icdom-92203	Chondrosarcoma, NOS	icdot-C80.9	bones and joints	NCIT:C2946	Chondrosarcoma	TODO
icdom-92300	Chondroblastoma, NOS	icdot-C41.9	bone, NOS	NCIT:C2945	Chondroblastoma	TODO
icdom-92410	Chondromyxoid fibroma	icdot-C41.9	bone, NOS	NCIT:C3830	None	TODO
icdom-92501	Giant cell tumor of bone, NOS	icdot-C41.9	bone, NOS	NCIT:C3738	Osteoclastic Giant Cell-Rich Tumor of Bone	TODO
icdom-92603	Ewing sarcoma	icdot-C40.0	bones and joints	NCIT:C4817	Ewing Sarcoma	TODO
icdom-92603	Ewing sarcoma	icdot-C41.9	Bone, NOS	NCIT:C4835	Ewing sarcoma	TODO
icdom-92603	Ewing sarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C4817	Ewing Sarcoma	TODO
icdom-92703	Odontogenic tumor, malignant	icdot-C06.9	mouth, NOS	NCIT:C4812	None	TODO
icdom-93601	Pinealoma, NOS	icdot-C75.1	pituitary gland	NCIT:C6965	Pineal Parenchymal Cell Neoplasm	ok
icdom-93611	Pineocytoma	icdot-C75.3	pineal gland	NCIT:C6966	Pineocytoma	ok
icdom-93623	Pineoblastoma	icdot-C71.0	cerebrum	NCIT:C6967	Pineal Parenchymal Tumor of Intermediate Differentiation	TODO
icdom-93623	Pineoblastoma	icdot-C75.3	pineal gland	NCIT:C9344	Pineoblastoma	TODO
icdom-93643	Peripheral neuroectodermal tumor	icdot-C47.9	peripheral nervs incl. autonomous	NCIT:C9341	Peripheral Primitive Neuroectodermal Tumor	TODO
icdom-93653	Askin tumor	icdot-C71.9	Brain, NOS	NCIT:C7542	Askin tumor	TODO
icdom-93703	Chordoma, NOS	icdot-C40.0	bones and joints	NCIT:C2947	Chordoma	TODO
icdom-93703	Chordoma, NOS	icdot-C41.9	Bone, NOS	NCIT:C2947	Chordoma	TODO
icdom-93703	Chordoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C2947	Chordoma	TODO
icdom-93703	Chordoma, NOS	icdot-C72.0	Spinal cord	NCIT:C2947	Chordoma	TODO
icdom-93803	Glioma, malignant	icdot-C71.0	Cerebrum	NCIT:C3059	Glioma	TODO
icdom-93803	Glioma, malignant	icdot-C71.5	ventricle	NCIT:C3059	Glioma	TODO
icdom-93803	Glioma NOS	icdot-C71.7	Brainstem	NCIT:C3059	Glioma	TODO
icdom-93803	Glioma NOS	icdot-C71.9	Brain NOS	NCIT:C3059	Glioma	ok
icdom-93803	Glioma, malignant	icdot-C76.9	ill-defined	NCIT:C3059	Glioma	TODO
icdom-93813	Gliomatosis cerebri	icdot-C71.6	cerebellum	NCIT:C4318	Gliomatosis Cerebri	TODO
icdom-93813	Gliomatosis cerebri	icdot-C71.9	brain, NOS	NCIT:C4318	Gliomatosis Cerebri	TODO
icdom-93823	Mixed glioma	icdot-C71.0	Cerebrum			TODO
icdom-93823	Mixed glioma	icdot-C71.1	Frontal lobe			TODO
icdom-93823	Mixed glioma	icdot-C71.2	Temporal lobe			TODO
icdom-93823	Mixed glioma	icdot-C71.3	Parietal lobe			TODO
icdom-93823	Mixed glioma	icdot-C71.9	brain, nos	NCIT:C4050	Oligoastrocytoma	TODO
icdom-93901	Atypical choroid plexus papilloma	icdot-C71.5	ventricle	NCIT:C53686	None	TODO
icdom-93903	Choroid plexus carcinoma	icdot-C71.5	ventricle	NCIT:C4715	Choroid Plexus Carcinoma	TODO
icdom-93903	Choroid plexus carcinoma	icdot-C72.0	Spinal cord	NCIT:C4715	Choroid Plexus Carcinoma	TODO
icdom-93913	Ependymoma, NOS	icdot-C71.0	cerebrum	NCIT:C6903	Tanycytic Ependymoma	TODO
icdom-93913	Ependymoma, NOS	icdot-C71.6	cerebellum	NCIT:C6903	Tanycytic Ependymoma	TODO
icdom-93913	Ependymoma, NOS	icdot-C71.7	brain stem	NCIT:C6903	Tanycytic Ependymoma	TODO
icdom-93913	Ependymoma, NOS	icdot-C71.9	Brain, NOS	NCIT:C8578	Childhood Ependymoma	TODO
icdom-93913	Ependymoma, NOS	icdot-C72.0	Spinal cord	NCIT:C6903	Tanycytic Ependymoma	TODO
icdom-93923	Ependymoma, anaplastic	icdot-C71.0	cerebrum	NCIT:C4915	Embryonal Tumor with Multilayered Rosettes, C19MC-Altered	TODO
icdom-93923	Ependymoma, anaplastic	icdot-C71.6	cerebellum	NCIT:C4915	Embryonal Tumor with Multilayered Rosettes, C19MC-Altered	TODO
icdom-93923	Ependymoma, anaplastic	icdot-C71.7	brain stem	NCIT:C4915	Embryonal Tumor with Multilayered Rosettes, C19MC-Altered	TODO
icdom-93923	Ependymoma, anaplastic	icdot-C71.9	Brain, NOS	NCIT:C4915	Embryonal Tumor with Multilayered Rosettes, C19MC-Altered	TODO
icdom-93923	Ependymoma, anaplastic	icdot-C72.0	Spinal cord	NCIT:C4915	Embryonal Tumor with Multilayered Rosettes, C19MC-Altered	TODO
icdom-93941	Myxopapillary ependymoma	icdot-C71.7	brain stem	NCIT:C3697	Myxopapillary Ependymoma	TODO
icdom-93941	Myxopapillary ependymoma	icdot-C71.9	brain, NOS	NCIT:C3697	Myxopapillary Ependymoma	TODO
icdom-93941	Myxopapillary ependymoma	icdot-C72.0	Spinal cord	NCIT:C3697	Myxopapillary Ependymoma	TODO
icdom-94003	Astrocytoma, NOS	icdot-C71.0	Cerebrum	NCIT:C60781	Astrocytoma	TODO
icdom-94003	Astrocytoma, NOS	icdot-C71.1	Frontal lobe	NCIT:C60781	Astrocytoma	TODO
icdom-94003	Astrocytoma, NOS	icdot-C71.5	ventricle	NCIT:C60781	Astrocytoma	TODO
icdom-94003	Astrocytoma, NOS	icdot-C71.6	cerebellum	NCIT:C60781	Astrocytoma	TODO
icdom-94003	Astrocytoma, NOS	icdot-C71.7	brain stem	NCIT:C60781	Astrocytoma	TODO
icdom-94003	Astrocytoma, NOS	icdot-C71.9	Brain, NOS	NCIT:C60781	Astrocytoma	ok
icdom-94013	Astrocytoma, anaplastic	icdot-C71.0	Cerebrum	NCIT:C9477	Anaplastic Astrocytoma	TODO
icdom-94013	Astrocytoma, anaplastic	icdot-C71.1	Frontal lobe	NCIT:C9477	Anaplastic Astrocytoma	TODO
icdom-94013	Astrocytoma, anaplastic	icdot-C71.2	Temporal lobe	NCIT:C9477	Anaplastic Astrocytoma	TODO
icdom-94013	Astrocytoma, anaplastic	icdot-C71.4	Occipital lobe	NCIT:C9477	Anaplastic Astrocytoma	TODO
icdom-94013	Astrocytoma, anaplastic	icdot-C71.7	brain stem	NCIT:C9477	Anaplastic Astrocytoma	TODO
icdom-94013	Astrocytoma, anaplastic	icdot-C71.9	Brain, NOS	NCIT:C9477	Anaplastic Astrocytoma	ok
icdom-94103	Protoplasmic astrocytoma	icdot-C71.9	brain, NOS	NCIT:C4320	Protoplasmic Astrocytoma	ok
icdom-94113	Gemistocytic astrocytoma	icdot-C71.9	Brain, NOS	NCIT:C4321	Gemistocytic Astrocytoma	ok
icdom-94121	Desmoplastic infantile astrocytoma	icdot-C71.9	brain, NOS	NCIT:C9476	Desmoplastic Infantile Astrocytoma	ok
icdom-94130	Dysembryoplastic neuroepithelial tumor	icdot-C71.9	brain, NOS	NCIT:C9505	Dysembryoplastic Neuroepithelial Tumor	ok
icdom-94203	Fibrillary astrocytoma	icdot-C71.9	brain, NOS	NCIT:C4322	Fibrillary Astrocytoma	ok
icdom-94211	Pilocytic astrocytoma	icdot-C71.0	cerebrum	NCIT:C4047	Pilocytic Astrocytoma	TODO
icdom-94211	Pilocytic astrocytoma	icdot-C71.5	ventricle	NCIT:C4047	Pilocytic Astrocytoma	TODO
icdom-94211	Pilocytic astrocytoma	icdot-C71.6	cerebellum	NCIT:C4047	Pilocytic Astrocytoma	TODO
icdom-94211	Pilocytic astrocytoma	icdot-C71.7	brain stem	NCIT:C4047	Pilocytic Astrocytoma	TODO
icdom-94211	Pilocytic astrocytoma	icdot-C71.9	brain, NOS	NCIT:C4047	Pilocytic Astrocytoma	ok
icdom-94211	Pilocytic astrocytoma	icdot-C72.3	Optic chiasm	NCIT:C4047	Pilocytic Astrocytoma	TODO
icdom-94211	Pilocytic astrocytoma	icdot-C75.3	pineal gland	NCIT:C4047	Pilocytic Astrocytoma	TODO
icdom-94243	Pleomorphic xanthoastrocytoma	icdot-C71.0	cerebrum	NCIT:C4323	Pleomorphic Xanthoastrocytoma	ok
icdom-94243	Pleomorphic xanthoastrocytoma	icdot-C71.9	brain, nos	NCIT:C4323	Pleomorphic Xanthoastrocytoma	ok
icdom-94303	Astroblastoma	icdot-C71.0	Cerebrum	NCIT:C4324	Astroblastoma	TODO
icdom-94303	Astroblastoma	icdot-C71.9	brain, nos	NCIT:C4324	Astroblastoma	ok
icdom-94403	Glioblastoma	icdot-C71.0	Cerebrum	NCIT:C3058	Glioblastoma	ok
