gene_symbol	CHRO	BASESTART	BASESTOP	ENSEMBLGENEID	ENTREZGENEID
ALOX15	17	4480962	4491709	NA	619
ALOX15B	17	7883082	7893176	NA	645
ALOX15P1	17	6501761	6505425	NA	634
ALOX5	10	45189629	45261573	NA	116
ALOX5AP	13	30185614	30236565	NA	815
ALOXE3	17	7939942	7962959	NA	645
ALPI	2	233029065	233033699	NA	2362
ALPK1	4	113437947	113583213	NA	181
ALPK2	18	54299461	54447169	NA	124
ALPK3	15	83160914	83217717	NA	1219
ALPL	1	21708444	21777492	NA	93
ALPP	2	232951487	232955844	NA	2362
ALPPL2	2	232979795	232983669	NA	2362
ALS2	2	202273230	202354140	NA	2128
ALS2CL	3	46685488	46710198	NA	941
ALS2CR11	2	202060388	202192150	NA	265
ALS2CR12	2	201861238	201930366	NA	2125
ALS2CR4	2	202196665	202215655	NA	2127
ALS2CR8	2	203490843	203556953	NA	267
ALX1	12	84198164	84219692	NA	1227
ALX3	1	110404519	110414845	NA	1427
ALX4	11	44238853	44288292	NA	922
ALYREF	17	77439006	77442758	NA	1175
AMAC1	17	30544401	30545522	NA	818
AMAC1L2	8	11225937	11227084	NA	670
AMACR	5	34022847	34043977	NA	844
AMBN	4	71492563	71507593	NA	1130
AMBP	9	115862228	115880573	NA	183
AMBRA1	11	46374537	46572195	NA	117
AMD1	6	111242516	111323608	NA	1434
AMDHD1	12	94861201	94886501	NA	1308
AMDHD2	16	2510363	2520956	NA	604
AMELX	X	11221453	11228802	NA	670
AMELY	Y	6793958	6802068	NA	636
AMER1	X	63321721	63342349	NA	1068
AMER2	13	24633816	24644421	NA	96
AMER3	2	131229546	131242177	NA	1586
AMFR	16	54952864	55016951	NA	1004
AMH	19	2200112	2203072	NA	601
AMHR2	12	52103905	52111585	NA	982
AMICA1	11	117569651	117601019	NA	185
AMIGO1	1	109850968	109853859	NA	1423
AMIGO2	12	45755756	45760001	NA	934
AMIGO3	3	49729270	49732242	NA	964
AMMECR1	X	109324069	109570117	NA	177
AMMECR1L	2	128335675	128359984	NA	1564
AMN	14	102458745	102466932	NA	1366
AMN1	12	31715337	31773375	NA	103
AMOT	X	111904760	111970699	NA	179
AMOTL1	11	94141155	94249566	NA	162
AMOTL2	3	135556876	135576949	NA	1619
AMPD1	1	115017242	115039762	NA	1462
AMPD2	1	109963957	109976200	NA	177
AMPD3	11	10428443	10485702	NA	664
AMPH	7	38389821	38637692	NA	109
AMT	3	49429214	49435115	NA	962
AMTN	4	71418877	71433049	NA	1129
AMY1A	1	103999663	104102834	NA	1379
AMY1B	1	103999847	104102833	NA	1379
AMY1C	1	103999825	104102833	NA	1379
AMY2A	1	103961476	103969925	NA	1378
AMY2B	1	103898788	103923679	NA	1377
AMZ1	7	2685681	2721596	NA	605
AMZ2	17	63755739	63764900	NA	1071
AMZ2P1	17	60393129	60402165	NA	1045
ANAPC1	2	112241684	112358212	NA	180
ANAPC10	4	146135176	146239143	NA	212
ANAPC11	17	77441961	77451701	NA	1175
ANAPC13	3	135679235	135687555	NA	1620
ANAPC15	11	71498280	71501470	NA	1130
ANAPC16	10	73645763	73665624	NA	143
ANAPC1P1	2	86942458	86975676	NA	1248
ANAPC2	9	139189056	139202878	NA	205
ANAPC4	4	24987945	25029218	NA	775
ANAPC5	12	120230430	120276395	NA	1502
ANAPC7	12	109295087	109325918	NA	177
ANG	14	20222175	20232185	NA	739
ANGEL1	14	76323338	76349036	NA	1167
ANGEL2	1	211232146	211255840	NA	2196
ANGPT1	8	108330885	108579430	NA	176
ANGPT2	8	6344580	6408192	NA	633
ANGPT4	20	801296	844960	NA	591
ANGPTL1	1	177085292	177106838	NA	1936
ANGPTL2	9	128889448	128924865	NA	1568
ANGPTL3	1	62835745	62844564	NA	1064
ANGPTL4	19	8335010	8345259	NA	648
ANGPTL5	11	101266614	101292463	NA	1357
ANGPTL6	19	10064012	10074425	NA	661
ANGPTL7	1	11171932	11178625	NA	670
ANK1	8	41629900	41873437	NA	902
ANK2	4	113958687	114524345	NA	22
ANK3	10	61456061	62163290	NA	131
ANKAR	2	190247260	190334164	NA	254
ANKDD1A	15	62991153	63038094	NA	1065
ANKDD1B	5	74943056	75003427	NA	144
ANKEF1	20	9963646	9985410	NA	661
ANKFN1	17	51585834	51915006	NA	122
ANKFY1	17	4013413	4114023	NA	76
ANKH	5	14757908	14924887	NA	87
ANKHD1	5	139761582	139899625	NA	206
ANKHD1-EIF4EBP3	5	139761582	139909347	NA	206
ANKIB1	7	91713483	91868634	NA	160
ANKK1	11	112763722	112776350	NA	1445
ANKLE1	19	17253453	17259455	NA	716
ANKLE2	12	131812325	131848547	NA	1590
ANKMY1	2	241067511	241149200	NA	2424
ANKMY2	7	16605925	16651967	NA	88
ANKRA2	5	72883780	72897267	NA	1141
ANKRD1	10	92661836	92671012	NA	161
ANKRD10	13	110328887	110365455	NA	178
ANKRD11	16	87861529	88084470	NA	19
ANKRD12	18	9126750	9275983	NA	81
ANKRD13A	12	108921617	108961618	NA	1416
ANKRD13B	17	24944652	24965905	NA	775
ANKRD13C	1	70497272	70593005	NA	140
ANKRD13D	11	66813337	66826531	NA	1094
ANKRD16	10	5943694	5971866	NA	630
ANKRD17	4	74159365	74343366	NA	143
ANKRD18A	9	38561360	38610360	NA	879
ANKRD18B	9	33514410	33563001	NA	1
ANKRD18DP	3	199268798	199291939	NA	2105
ANKRD19	9	94611713	94640561	NA	1306
ANKRD19P	9	94611713	94640560	NA	163
ANKRD2	10	99322187	99333631	NA	1342
ANKRD20A1	9	67516580	67559660	NA	1100
ANKRD20A11P	21	14237966	14274636	NA	693
ANKRD20A12P	1	141638943	141655128	NA	1665
ANKRD20A19P	13	23379422	23421454	NA	763
ANKRD20A2	9	42358298	67558899	NA	1100
ANKRD20A3	9	42358332	67560113	NA	1100
ANKRD20A4	9	68671800	68714929	NA	138
ANKRD20A5	18	14169095	14175386	NA	693
ANKRD20A5P	18	14169095	14217049	NA	693
ANKRD20A8P	2	94790399	94886547	NA	1308
ANKRD20A9P	13	18306542	18344109	NA	724
ANKRD22	10	90569638	90601712	NA	1276
ANKRD23	2	96867377	96873485	NA	1324
ANKRD24	19	4134350	4175811	NA	616
ANKRD26	10	27333050	27429433	NA	99
ANKRD26P1	16	45060749	45160510	NA	14
ANKRD26P3	13	18734939	18817113	NA	90
ANKRD27	19	37779746	37857942	NA	873
ANKRD28	3	15683747	15876057	NA	10
ANKRD29	18	19432887	19496847	NA	733
ANKRD30A	10	37454790	37561501	NA	108
ANKRD30B	18	14738238	14842737	NA	87
ANKRD30BL	2	132621636	132732012	NA	199
ANKRD30BP2	21	13332357	13412442	NA	85
ANKRD30BP3	10	44970115	45001495	NA	928
ANKRD31	5	74399877	74568459	NA	17
ANKRD32	5	93980146	94057329	NA	1302
ANKRD33	12	50568059	50571772	NA	970
ANKRD33B	5	10617434	10710928	NA	666
ANKRD34A	1	144181864	144187004	NA	1685
ANKRD34B	5	79888329	79902060	NA	1194
ANKRD34C	15	77362200	77377636	NA	1175
ANKRD35	1	144260565	144279883	NA	1685
ANKRD36	2	97142959	97279633	NA	165
ANKRD36B	2	97487692	97572860	NA	20
ANKRD36BP1	1	166481442	166483292	NA	1855
ANKRD36BP2	2	88846533	88887224	NA	157
ANKRD37	4	186554833	186558385	NA	2008
ANKRD39	2	96877450	96887483	NA	1324
ANKRD40	17	46125549	46140269	NA	14
ANKRD42	11	82582428	82644789	NA	1215
ANKRD43	5	132177785	132178930	NA	1593
ANKRD44	2	197559630	197883766	NA	261
ANKRD44-IT1	2	197823826	197875488	NA	2094
ANKRD45	1	171844097	171905624	NA	1896
ANKRD46	8	101591155	101641190	NA	1360
ANKRD49	11	93866800	93872392	NA	1301
ANKRD5	20	9963736	9984470	NA	661
ANKRD50	4	125804653	125853337	NA	1544
ANKRD52	12	54917857	54938410	NA	125
ANKRD53	2	71059082	71066137	NA	1127
ANKRD54	22	36556807	36570299	NA	107
ANKRD55	5	55431263	55564943	NA	125
ANKRD56	4	78035403	78038103	NA	1180
ANKRD57	2	109729176	109732259	NA	1422
ANKRD6	6	90199615	90400274	NA	159
ANKRD60	20	56224587	56237115	NA	126
ANKRD61	7	6037532	6042709	NA	631
ANKRD62	18	12083847	12119748	NA	677
ANKRD62P1-PARP4P3	22	15514598	15536430	NA	703
ANKRD63	15	38360936	38362079	NA	877
ANKRD65	1	1343662	1346687	NA	595
ANKRD66	6	46822612	46834913	NA	942
ANKRD7	7	117651947	117670020	NA	1482
ANKRD9	14	102042931	102045881	NA	1363
ANKS1A	6	34965015	35193298	NA	106
ANKS1B	12	97652699	98902563	NA	20
ANKS3	16	4686511	4724379	NA	77
ANKS4B	16	21152516	21171251	NA	746
ANKS6	9	100534111	100598615	NA	1352
ANKUB1	3	150961579	150993300	NA	1736
ANKZF1	2	219802722	219809635	NA	282
ANLN	7	36395936	36459926	NA	107
ANO1	11	69602055	69713299	NA	1116
ANO10	3	43382821	43638564	NA	114
ANO2	12	5542077	5925659	NA	78
ANO3	11	26310253	26641412	NA	98
ANO4	12	99712504	100046550	NA	168
ANO5	11	22171297	22261489	NA	754
ANO6	12	43896036	44120454	NA	14
ANO7	2	241776596	241813464	NA	2429
ANO8	19	17295031	17306638	NA	89
ANO9	11	407929	432011	NA	588
ANOS1	X	8456914	8660227	NA	81
ANP32A	15	66857928	66900315	NA	1095
ANP32A-IT1	15	66883213	66886494	NA	1095
ANP32AP1	15	33316818	33317556	NA	839
ANP32B	9	99785309	99818045	NA	1346
ANP32C	4	165337608	165338313	NA	1846
ANP32D	12	47152714	47153110	NA	944
ANP32E	1	148457340	148475128	NA	1717
ANPEP	15	88129129	88159076	NA	1257
ANTXR1	2	69093779	69329963	NA	17
ANTXR2	4	81041794	81213650	NA	150
ANTXRL	10	47128238	47171449	NA	944
ANTXRLP1	10	47060266	47110850	NA	944
ANUBL1	10	45431044	45488267	NA	116
ANXA1	9	74956466	74975130	NA	144
ANXA10	4	169250262	169345468	NA	234
ANXA11	10	81904859	81955413	NA	151
ANXA13	8	124762214	124818828	NA	23
ANXA2	15	58426641	58477479	NA	128
ANXA2P1	4	154448070	154449413	NA	1763
ANXA2P2	9	33614222	33615532	NA	841
ANXA2P3	10	66255290	66256640	NA	1090
ANXA2R	5	43074938	43076204	NA	913
ANXA3	4	79691765	79750629	NA	1193
ANXA4	2	69822609	69907100	NA	139
ANXA5	4	122808601	122837597	NA	190
ANXA6	5	150460459	150517636	NA	216
ANXA7	10	74805194	74843847	NA	144
ANXA8	10	46577989	47891374	NA	950
ANXA8L1	10	47216855	47233046	NA	945
ANXA8L2	10	47216941	47233046	NA	945
ANXA9	1	149221122	149234738	NA	1723
AOAH	7	36519073	36730679	NA	13
AOAH-IT1	7	36603964	36606251	NA	864
AOC1	7	150180497	150189312	NA	1730
AOC2	17	38250134	38256251	NA	876
AOC3	17	38256726	38263673	NA	876
AOC4P	17	38272687	38274760	NA	109
AOF2	1	23218575	23282769	NA	762
AOX1	2	201158975	201244462	NA	264
AOX2P	2	201268690	201367186	NA	0
AP1AR	4	113372343	113410660	NA	181
AP1B1	22	28053668	28114572	NA	799
AP1B1P1	22	30847963	30859456	NA	820
AP1G1	16	70320405	70400477	NA	140
AP1G2	14	23098611	23106885	NA	761
AP1GBP1	17	32952677	33043550	NA	104
AP1M1	19	16169664	16207156	NA	708
AP1M2	19	10544346	10558991	NA	665
AP1S1	7	100584405	100591277	NA	1352
AP1S2	X	15753849	15783058	NA	705
AP1S3	2	224324656	224410563	NA	35
AP2A1	19	54961991	55002181	NA	1004
AP2A2	11	915808	1002245	NA	73
AP2B1	17	30938394	31077549	NA	102
AP2M1	3	185375327	185384573	NA	1999
AP2S1	19	52033254	52046092	NA	122
AP3B1	5	77333905	77626335	NA	18
AP3B2	15	81125087	81175714	NA	150
AP3D1	19	2051986	2102556	NA	9
AP3M1	10	75550020	75580832	NA	1161
AP3M2	8	42129620	42147858	NA	906
AP3S1	5	115205517	115277677	NA	182
AP3S2	15	88174834	88238621	NA	157
AP4B1	1	114238339	114249269	NA	1456
AP4E1	15	48988160	49085389	NA	119
AP4M1	7	99537065	99545878	NA	1344
AP4S1	14	30564062	30635407	NA	818
AP5B1	11	65297944	65304638	NA	1083
AP5M1	14	56805358	56826550	NA	1018
AP5S1	20	3749170	3753954	NA	613
AP5Z1	7	4781787	4800552	NA	621
APAF1	12	97563208	97653342	NA	166
APBA1	9	71232268	71477095	NA	17
APBA2	15	27001131	27197808	NA	98
APBA3	19	3701770	3712673	NA	613
APBB1	11	6372929	6397278	NA	633
APBB1IP	10	26767271	26896738	NA	98
APBB2	4	40506800	40911392	NA	13
APBB3	5	139918036	139924373	NA	1652
APC	5	112071100	112209835	NA	22
APC2	19	1401147	1424243	NA	595
APCDD1	18	10444542	10478698	NA	664
APCDD1L	20	56467565	56523400	NA	126
APCS	1	157824239	157825285	NA	1789
APEH	3	49686438	49695938	NA	964
APELA	4	166017589	166038129	NA	1851
APEX1	14	19993129	19995771	NA	737
APEX2	X	55043480	55051031	NA	125
APH1A	1	148504422	148508233	NA	214
APH1B	15	61356801	61388378	NA	1053
API5	11	43290080	43322656	NA	915
APIP	11	34860418	34894534	NA	106
APITD1	1	10412745	10425459	NA	664
APITD1-CORT	1	10412745	10434647	NA	664
APLF	2	68548194	68660798	NA	138
APLN	X	128606916	128616614	NA	1566
APLNR	11	56757627	56761503	NA	1018
APLP1	19	41051240	41062539	NA	898
APLP2	11	129444925	129519916	NA	196
APMAP	20	24891579	24921425	NA	96
APOA1	11	116211676	116213571	NA	1471
APOA1-AS	11	116212042	116231655	NA	1471
APOA1BP	1	154828181	154830715	NA	1766
APOA2	1	159458706	159460042	NA	1801
APOA4	11	116196627	116199221	NA	1471
APOA5	11	116165295	116168346	NA	1471
APOB	2	21077805	21120450	NA	93
APOB48R	16	28413493	28417464	NA	801
APOBEC1	12	7693262	7714462	NA	643
APOBEC2	6	41128917	41140608	NA	898
APOBEC3A	22	37683472	37689134	NA	872
APOBEC3A_B	22	37683472	37718729	NA	872
APOBEC3B	22	37708349	37718730	NA	872
APOBEC3C	22	37740210	37744771	NA	872
APOBEC3D	22	37747063	37759202	NA	13
APOBEC3F	22	37766618	37781921	NA	873
APOBEC3G	22	37802955	37813694	NA	873
APOBEC3H	22	37823174	37830018	NA	873
APOBEC4	1	181882033	181889071	NA	1972
APOBR	16	28413470	28417792	NA	801
APOC1	19	50109418	50114446	NA	967
APOC1P1	19	50121899	50126483	NA	967
APOC2	19	50141078	50144662	NA	967
APOC3	11	116205833	116208998	NA	1471
APOC4	19	50137334	50140593	NA	967
APOC4-APOC2	19	50137334	50144662	NA	967
APOD	3	196776861	196792365	NA	2086
APOE	19	50100845	50104492	NA	967
APOF	12	55040621	55042850	NA	1004
APOH	17	61638608	61656018	NA	1055
APOL1	22	34979062	34993523	NA	851
APOL2	22	34952200	34965946	NA	851
APOL3	22	34866316	34892171	NA	851
APOL4	22	34915121	34930825	NA	851
APOL5	22	34443862	34455475	NA	847
APOL6	22	34374369	34394402	NA	847
APOLD1	12	12770117	12835666	NA	682
APOM	6	31728165	31733966	NA	827
APOO	X	23761385	23835978	NA	766
APOOL	X	84145553	84234979	NA	153
APOOP5	16	58345545	58346596	NA	1030
APOPT1	14	103099046	103128263	NA	1371
APP	21	26174731	26465317	NA	12
APPBP2	17	55875291	55958383	NA	1011
APPL1	3	57236804	57282538	NA	127
APPL2	12	104091204	104154138	NA	1379
APRT	16	87403377	87405843	NA	1251
APTR	7	77151103	77164598	NA	1173
APTX	9	32962603	32991639	NA	836
AQP1	7	30917939	30931656	NA	820
AQP10	1	152560215	152564425	NA	1748
AQP11	11	76978327	76999049	NA	1172
AQP12A	2	241279934	241286573	NA	2425
AQP12B	2	241264507	241270990	NA	2425
AQP2	12	48630790	48638931	NA	956
AQP3	9	33431151	33437631	NA	840
AQP4	18	22686004	22699714	NA	758
AQP5	12	48641545	48645732	NA	956
AQP6	12	48652886	48657189	NA	956
AQP7	9	33374947	33392517	NA	839
AQP7P1	9	66960034	66979312	NA	136
AQP7P3	9	42848147	42883133	NA	113
AQP8	16	25134552	25147754	NA	776
AQP9	15	56217699	56265402	NA	126
AQR	15	32935843	33049287	NA	104
AR	X	66680598	66867186	NA	136
ARAF	X	47305442	47316264	NA	945
ARAP1	11	72073761	72141082	NA	141
ARAP2	4	35744014	35922374	NA	107
ARAP3	5	141013151	141041984	NA	207
ARC	8	143689406	143692835	NA	1681
ARCN1	11	117948311	117978957	NA	185
ARD1A	X	152848570	152853662	NA	1751
ARD1B	4	80465365	80466055	NA	1198
AREG	4	75529678	75709510	NA	1162
AREL1	14	74197707	74249560	NA	1151
ARF1	1	226336983	226353536	NA	2311
ARF3	12	47616258	47637519	NA	948
ARF4	3	57532129	57558255	NA	127
ARF5	7	127015641	127018995	NA	1554
ARF6	14	49429485	49433522	NA	962
ARFGAP1	20	61374581	61391587	NA	1053
ARFGAP2	11	47142424	47155252	NA	944
ARFGAP3	22	41522475	41583352	NA	112
ARFGEF1	8	68272437	68418466	NA	138
ARFGEF2	20	46971681	47086637	NA	117
ARFGEF3	6	138524745	138707493	NA	205
ARFIP1	4	153920538	154052513	NA	219
ARFIP2	11	6452488	6459285	NA	634
ARFRP1	20	61800438	61809809	NA	1056
ARG1	6	131936036	131947165	NA	1591
ARG2	14	67156331	67188189	NA	1097
ARGFX	3	122769467	122792159	NA	1521
ARGFXP2	17	27501499	27502703	NA	794
ARGLU1	13	105993662	106018515	NA	1393
ARHF	12	120703022	120715955	NA	1505
ARHGAP1	11	46655200	46678791	NA	117
ARHGAP10	4	148872902	149213377	NA	26
ARHGAP11A	15	30694636	30719442	NA	819
ARHGAP11B	15	28706170	28718305	NA	804
ARHGAP12	10	32134331	32257810	NA	103
ARHGAP15	2	143603368	144242391	NA	26
ARHGAP17	16	24838205	24934200	NA	96
ARHGAP18	6	129939932	130073063	NA	24
ARHGAP19	10	98971919	99042420	NA	1340
ARHGAP19-SLIT1	10	98902788	99042420	NA	167
ARHGAP20	11	109952968	110089122	NA	1423
ARHGAP21	10	24912543	25052603	NA	96
ARHGAP22	10	49324073	49534316	NA	120
ARHGAP23	17	33838245	33922154	NA	843
ARHGAP24	4	86615307	87142847	NA	19
ARHGAP25	2	68815416	68907461	NA	1110
ARHGAP26	5	142130155	142588765	NA	208
ARHGAP26-IT1	5	142552257	142553924	NA	1672
ARHGAP27	17	40827050	40866065	NA	896
ARHGAP28	18	6824431	6905712	NA	637
ARHGAP29	1	94407050	94475895	NA	1305
ARHGAP30	1	159283355	159306384	NA	1800
ARHGAP31	3	120495909	120621013	NA	23
ARHGAP32	11	128340164	128567303	NA	195
ARHGAP33	19	40958256	40971564	NA	897
ARHGAP35	19	52113772	52200173	NA	122
ARHGAP36	X	130019896	130051540	NA	24
ARHGAP39	8	145725370	145882005	NA	26
ARHGAP4	X	152826023	152844908	NA	218
ARHGAP40	20	36663990	36712709	NA	13
ARHGAP42	11	100063616	100366866	NA	168
ARHGAP44	17	12633553	12835685	NA	85
ARHGAP5	14	31615939	31698685	NA	826
ARHGAP6	X	11065583	11593742	NA	10
ARHGAP8	22	43527101	43637328	NA	917
ARHGAP9	12	56152304	56168864	NA	1013
ARHGDIA	17	77418883	77422571	NA	1175
ARHGDIB	12	14986215	15005829	NA	699
ARHGDIG	16	270606	273004	NA	587
ARHGEF1	19	47079106	47103444	NA	944
ARHGEF10	8	1759548	1894214	NA	74
ARHGEF10L	1	17738916	17896957	NA	11
ARHGEF11	1	155171255	155281786	NA	27
ARHGEF12	11	119712827	119865855	NA	187
ARHGEF15	17	8154280	8166559	NA	647
ARHGEF16	1	3361006	3387537	NA	610
ARHGEF17	11	72697310	72758073	NA	142
ARHGEF18	19	7353719	7443371	NA	641
ARHGEF19	1	16397185	16411691	NA	710
ARHGEF2	1	154183253	154214960	NA	1761
ARHGEF25	12	56290229	56297295	NA	1014
ARHGEF26	3	155321481	155458310	NA	221
ARHGEF28	5	72957738	73273574	NA	142
ARHGEF3	3	56736485	57088376	NA	127
ARHGEF33	2	39000007	39056094	NA	882
ARHGEF34P	7	143587021	143614029	NA	1680
ARHGEF35	7	143514108	143523724	NA	1679
ARHGEF37	5	148941327	148994720	NA	1721
ARHGEF38	4	106693225	106821519	NA	1399
ARHGEF38-IT1	4	106702196	106710841	NA	1399
ARHGEF39	9	35649340	35655278	NA	13
ARHGEF4	2	131390693	131521296	NA	198
ARHGEF40	14	20608258	20628246	NA	742
ARHGEF5	7	143683421	143708658	NA	1681
ARHGEF6	X	135575376	135691169	NA	202
ARHGEF7	13	110565624	110756082	NA	178
ARHGEF9	X	62771572	62922151	NA	132
ARHGEF9-IT1	X	62806800	62808107	NA	1064
ARID1A	1	26895108	26981188	NA	790
ARID1B	6	157140755	157573605	NA	27
ARID2	12	44409886	44588086	NA	115
ARID3A	19	877036	923803	NA	73
ARID3B	15	72620570	72677525	NA	1139
ARID3C	9	34611454	34618011	NA	849
ARID4A	14	57834974	57910204	NA	1026
ARID4B	1	233396832	233558155	NA	295
ARID5A	2	96566190	96582098	NA	1321
ARID5B	10	63331018	63526713	NA	133
ARIH1	15	70553720	70665950	NA	140
ARIH2	3	48931284	48997975	NA	958
ARIH2OS	3	48930224	48931822	NA	958
ARL1	12	100311028	100325729	NA	1350
ARL10	5	175725076	175733109	NA	1925
ARL11	13	49100435	49106009	NA	959
ARL13A	X	100078174	100132478	NA	1348
ARL13B	3	95181672	95257212	NA	1311
ARL14	3	161877641	161878929	NA	1820
ARL14EP	11	30301221	30316346	NA	816
ARL14EPL	5	115415061	115422726	NA	1465
ARL15	5	53216370	53642160	NA	15
ARL16	17	77258628	77261359	NA	1174
ARL17	17	41772521	42012364	NA	905
ARL17A	17	41941363	42012404	NA	905
ARL17B	17	41732689	42012375	NA	905
ARL17P1	17	41772001	42012358	NA	905
ARL2	11	64538160	64546233	NA	1077
ARL2-SNX15	11	64538160	64564620	NA	1077
ARL2BP	16	55836538	55845046	NA	126
ARL3	10	104423473	104464180	NA	1381
ARL4A	7	12692976	12697083	NA	681
ARL4C	2	235066423	235070436	NA	2378
ARL4D	17	38831878	38834030	NA	881
ARL5A	2	152365725	152393255	NA	1747
ARL5B	10	18988318	19006946	NA	91
ARL5C	17	34566672	34575940	NA	848
ARL6	3	98966054	99002776	NA	1340
ARL6IP1	16	18710491	18720358	NA	727
ARL6IP4	12	122030559	122033413	NA	1516
ARL6IP5	3	69216779	69237929	NA	1113
ARL6IP6	2	153282652	153326013	NA	1754
ARL8A	1	200369154	200380494	NA	2113
ARL8B	3	5138929	5197601	NA	624
ARL9	4	57066131	57084815	NA	1020
ARMC1	8	66677244	66709006	NA	1093
ARMC10	7	102502563	102527446	NA	1367
ARMC12	6	35812786	35824668	NA	858
ARMC2	6	109276311	109402368	NA	177
ARMC3	10	23256958	23367458	NA	95
ARMC4	10	28141098	28327990	NA	12
ARMC5	16	31377094	31385989	NA	824
ARMC6	19	19005386	19029987	NA	730
ARMC7	17	70617641	70637955	NA	1123
ARMC8	3	139388779	139499918	NA	25
ARMC9	2	231771503	231948834	NA	294
ARMCX1	X	100692169	100696331	NA	1353
ARMCX2	X	100796922	100801532	NA	1354
ARMCX3	X	100764775	100769487	NA	1353
ARMCX4	X	100559906	100677631	NA	1352
ARMCX5	X	101740751	101745741	NA	1361
ARMCX5-GPRASP2	X	101740931	101859317	NA	170
ARMCX6	X	100756763	100759647	NA	1353
ARMET	3	51397784	51401710	NA	977
ARMETL1	10	14901961	14919976	NA	698
ARMS2	10	124204168	124206858	NA	1532
ARMT1	6	151815085	151832927	NA	1743
ARNT	1	149048804	149115868	NA	1722
ARNT2	15	78483746	78677332	NA	18
ARNTL	11	13255849	13365388	NA	686
ARNTL2	12	27377053	27470013	NA	99
ARPC1A	7	98761431	98801821	NA	1338
ARPC1B	7	98810233	98830340	NA	167
ARPC2	2	218790061	218827316	NA	2254
ARPC3	12	109357080	109372599	NA	1419
ARPC4	3	9809178	9823789	NA	659
ARPC4-TTLL3	3	9809231	9853040	NA	82
ARPC5	1	181861950	181871699	NA	1972
ARPC5L	9	126671304	126679517	NA	1551
ARPIN	15	88240767	88257226	NA	1258
ARPM1	3	170967712	170970297	NA	1889
ARPP-19	15	50626735	50648643	NA	971
ARPP-21	3	35657513	35810953	NA	107
ARPP19	15	50626533	50648935	NA	971
ARPP21	3	35655669	35810992	NA	857
ARR3	X	69404879	69418415	NA	1114
ARRB1	11	74648813	74740523	NA	144
ARRB2	17	4560537	4571544	NA	619
ARRDC1	9	139619916	139629633	NA	1650
ARRDC2	19	17972940	17985911	NA	722
ARRDC3	5	90700296	90714905	NA	159
ARRDC4	15	96304936	96318072	NA	1319
ARRDC5	19	4841448	4853879	NA	77
ARSA	22	49408047	49413467	NA	961
ARSB	5	78108792	78318113	NA	147
ARSD	X	2832010	2857416	NA	606
ARSE	X	2862672	2896351	NA	75
ARSF	X	2968274	3040770	NA	75
ARSG	17	63766917	63928595	NA	133
ARSH	X	2934653	2961426	NA	607
ARSI	5	149656101	149662718	NA	1726
ARSJ	4	115040888	115120327	NA	182
ARSK	5	94916580	94966562	NA	1309
ART1	11	3622936	3642222	NA	612
ART3	4	77151356	77252979	NA	1174
ART4	12	14873511	14887680	NA	698
ART5	11	3616311	3620122	NA	612
ARTN	1	44171578	44175499	NA	922
ARV1	1	229181445	229203102	NA	2333
ARVCF	22	18337401	18384309	NA	90
ARX	X	24931731	24943986	NA	775
AS3MT	10	104619199	104651645	NA	1383
ASAH1	8	17958204	17986787	NA	722
ASAH2	10	51617005	51678376	NA	122
ASAH2B	10	52169693	52184575	NA	983
ASAM	11	122448242	122570869	NA	189
ASAP1	8	131133532	131525088	NA	198
ASAP1-IT1	8	131376782	131377961	NA	1587
ASAP1-IT2	8	131164165	131166196	NA	1585
ASAP2	2	9264344	9463263	NA	10
ASAP3	1	23627642	23683337	NA	765
ASB1	2	239000364	239025630	NA	2408
ASB10	7	150503717	150515852	NA	1733
ASB11	X	15209751	15243667	NA	701
ASB12	X	63360796	63367236	NA	1068
ASB13	10	5720825	5748564	NA	628
ASB14	3	57277418	57301750	NA	1022
ASB15	7	123029156	123065170	NA	1523
ASB16	17	39603599	39611977	NA	887
ASB17	1	76157145	76170704	NA	1166
ASB18	2	236768253	236837727	NA	2391
ASB2	14	93470251	93512829	NA	1298
ASB3	2	53750620	53940596	NA	124
ASB4	7	94953148	95007479	NA	1309
ASB5	4	177371819	177427367	NA	1938
ASB6	9	131436703	131444269	NA	1587
ASB7	15	98960277	99009427	NA	1340
ASB8	12	46827838	46837644	NA	942
ASB9	X	15172029	15198510	NA	700
ASB9P1	15	91139717	91141342	NA	1280
ASCC1	10	73525795	73646898	NA	143
ASCC2	22	28514596	28564293	NA	802
ASCC3	6	101062791	101435969	NA	1358
ASCL1	12	101875581	101878424	NA	1362
ASCL2	11	2246303	2248758	NA	602
ASCL3	11	8915694	8921156	NA	653
ASCL4	12	106692291	106694551	NA	1399
ASCL5	1	199349703	199351123	NA	2105
ASF1A	6	119263627	119272034	NA	1494
ASF1B	19	14091320	14108440	NA	692
ASGR1	17	7017474	7023607	NA	638
ASGR2	17	6945364	6958854	NA	79
ASH1L	1	153571675	153798948	NA	219
ASH2L	8	38082167	38116755	NA	875
ASIC1	12	48737686	48763672	NA	119
ASIC2	17	28364218	29507938	NA	12
ASIC3	7	150376311	150380776	NA	1732
ASIC4	2	220087135	220111738	NA	2264
ASIC5	4	156970330	157006875	NA	1782
ASIP	20	32311831	32320809	NA	831
ASL	7	65178210	65195764	NA	1082
ASMT	Y	1674347	1721974	NA	74
ASMTL	Y	1482031	1532655	NA	596
ASNA1	19	12709305	12720137	NA	85
ASNS	7	97319364	97339790	NA	1327
